scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_teacher_improvement,quality_selected_action,plan_control_selected_action,dist_mean_selected_action,temporal_profile_selected_action,dirp_joint_selected_action,quality_value,plan_control_value,dist_mean_value,temporal_profile_value,dirp_joint_value,cv_occ_selected_action,local_rf_selected_action,plan_rf_selected_action,cv_occ_value,local_rf_value,plan_rf_value,pc_occupancy_robust_selected_action,pc_occupancy_robust_value,rsm_occ_delta_cv,rsm_occ_delta_ca,rsm_occ_delta_brake,rsm_occ_delta_yield,rsm_occ_delta_nonyield,risk_delta_l1,delta_hard_agent_risk,delta_soft_agent_risk,delta_agent_ttc_risk,delta_hard_off_route_risk,delta_soft_off_route_risk,delta_red_light_risk,teacher_bucket,quality_accept,cv_occ_accept,local_rf_accept,plan_rf_accept,v44_robust_accept,current_risk_all_zero,cv_to_local_local_only,cv_to_local_cv_only,local_to_plan_plan_only,local_to_plan_local_only,v44robust_to_plan_plan_only,v44robust_to_plan_v44_only,teacher_bucket_v46,plan_control_accept,dist_mean_accept,temporal_profile_accept,dirp_joint_accept,plan_to_dist_mean_dist_mean_only,plan_to_dist_mean_plan_only,plan_to_temporal_profile_temporal_profile_only,plan_to_temporal_profile_plan_only,plan_to_dirp_joint_dirp_joint_only,plan_to_dirp_joint_plan_only,plan_control_material_miss,dist_mean_material_miss,temporal_profile_material_miss,dirp_joint_material_miss
f125490e18b15e5c,2,3,21,1,19,2.2940688254813324e-05,-1,-1,-1,19,19,-8.408425948855451e-05,-0.0058504889306681,-0.0063630731902889,0.003947867222397,0.0029394513522954,-1,-1,-1,-0.0074046957893273,-0.0052145762464553,-0.0058504889306681,-1,-0.0081977561586192,-0.0013942010700702,-0.0013942010700702,-0.0013942010700702,-0.0013942010700702,-0.0013942010700702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,True,False,False,False,False,False,False,positive_le_0p001,False,False,True,True,False,False,True,False,True,False,False,False,False,False
f1d77af4b7285825,2,3,7,1,9,-0.0001714905660601,9,9,9,9,9,0.0390081785347389,0.0571213605708751,0.0587419118686045,0.0331166767806165,0.0366945125422718,9,9,9,0.0706975679280365,0.0496296340989201,0.0571213605708751,9,0.1353474478158993,0.0060352087020874,-0.0011338591575622,0.0336257219314575,0.0060352087020874,0.0060352087020874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,True,True,True,True,True,True,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
2d8cf993fd4159e2,2,3,12,1,2,-0.0050927070549839,-1,-1,-1,-1,-1,-0.1308849318957184,-0.0981814283407898,-0.0939506275608744,-0.1664690704735831,-0.1593757438728288,-1,-1,-1,-0.1571497023425171,-0.0963614041679317,-0.0981814283407898,-1,-0.1052322319449328,-0.0050020962953567,-0.005004271864891,0.01340302079916,-0.0036795660853385,-0.005005620419979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
470e191769275e16,2,3,9,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
549a8da7bb0b5e8a,2,3,2,0,2,-0.9131117959951052,-1,-1,-1,-1,-1,-0.389759254354972,-0.4818132594207668,-0.4620248013595283,-0.3433868792023467,-0.3979717898127628,-1,-1,-1,-0.4613034347521231,-0.4814239756189554,-0.4818132594207668,-1,-0.855111962360676,-0.0136255100369453,-0.1486829966306686,-0.010054737329483,-0.0105010271072387,-0.0201198756694793,0.0205469131469726,0.0,0.0,0.0,0.0,-0.0205469131469726,0.0,catastrophe,False,False,False,False,False,False,False,False,False,False,False,False,catastrophe,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5c921b6094c95071,2,3,2,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
698c37f393b852d6,2,3,14,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71dfd904537f5299,2,3,6,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ef659e1786d5ef0,2,3,1,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
893f5457b66f5c0a,2,3,4,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8f090017c0c45c30,2,3,13,1,2,0.980162891490938,-1,-1,-1,-1,-1,-0.1833000228993321,-0.1874588129827897,-0.179745684235514,-0.1708690697127716,-0.1794734334882161,-1,-1,-1,-0.2135394113306909,-0.1925871686397008,-0.1874588129827897,-1,-0.14897559520051,-0.005759060382843,-0.0057747364044189,0.0172568410634994,-0.0045126974582672,-0.0059511065483093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,material_positive_gt_0.2,False,False,False,False,False,True,False,False,False,False,False,False,material_positive_gt_0p2,False,False,False,False,False,False,False,False,False,False,True,True,True,True
90003a4fe9855d90,2,3,21,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9d6b57b25d0e5698,2,3,29,1,28,-4.430631548166253e-05,-1,-1,-1,-1,-1,-0.0366705518042091,-0.0786526608384723,-0.0825351333013705,-0.066175867209289,-0.0643187691662426,-1,-1,-1,-0.1103155201229105,-0.1030418783706501,-0.0786526608384723,-1,-0.1181781815489045,-0.0140255987644195,-0.0139854252338409,-0.0140255987644195,-0.0140255987644195,-0.0140255987644195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
a5a77a41a5d4527c,2,3,17,1,2,-0.0001227254013267,-1,-1,-1,-1,-1,-0.0563707617030639,-0.1189229891435569,-0.1021587159201513,-0.0916388243703106,-0.0603081914102947,2,-1,-1,0.1375977215403154,-0.1108945376675991,-0.1189229891435569,-1,-0.0123203735518557,0.0369410812854766,0.0319160968065261,0.0063482224941253,-0.016224592924118,0.047527864575386,0.1621976643800735,0.0,0.0,0.1621976643800735,0.0,0.0,0.0,mild_harm,False,True,False,False,False,False,False,True,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b86d04e1e9105474,2,3,3,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
c4a7fbc6d1e35668,2,3,6,1,21,1.9843287469431443,21,21,21,21,21,0.0790879028982613,0.1466607684021272,0.1930511986998316,0.2385525417093234,0.3042778884109344,21,21,21,0.4597521727332863,0.1400393061552206,0.1466607684021272,21,0.4294551816983678,0.0724970996379852,0.0766626596450805,0.0523000955581665,0.0540630221366882,0.0743713676929473,0.2384756207466125,0.0,0.1556525826454162,0.0828230381011962,0.0,0.0,0.0,material_positive_gt_0.2,True,True,True,True,True,False,False,False,False,False,False,False,material_positive_gt_0p2,True,True,True,True,False,False,False,False,False,False,False,False,False,False
db167c9f01af53f1,2,3,17,0,9,-0.00040012851879,-1,-1,-1,-1,-1,-0.1385159653695987,-0.081673912982985,-0.1475061371986831,-0.0840326593272078,-0.1312805795669048,-1,-1,-1,-0.0938048636845631,-0.084425323086082,-0.081673912982985,9,0.1533520518551091,0.008515179157257,0.0930417776107788,0.008515179157257,0.008515179157257,0.008515179157257,0.0071720480918884,0.0,0.0,0.0071720480918884,0.0,0.0,0.0,mild_harm,False,False,False,False,True,False,False,False,False,False,False,True,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
e19f348970f556d2,2,3,5,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
e1c764e511515749,2,3,10,1,20,0.0004805833668912,20,20,20,20,20,0.1623882736690241,0.4796461085230996,0.4232011427446343,0.1661121298136564,0.242386245813144,20,20,20,0.5665294416771423,0.4208156648715704,0.4796461085230996,20,0.6103116202945917,0.0769682601094245,0.0769682601094245,0.0769682601094245,0.0769682601094245,0.0769682601094245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,True,True,True,True,True,True,False,False,False,False,False,False,positive_le_0p001,True,True,True,True,False,False,False,False,False,False,False,False,False,False
e75b5a59035b5493,2,3,9,1,22,1.9060943658999463e-05,-1,-1,-1,-1,-1,-0.0487342505943478,-0.096754230038609,-0.0929829105151922,-0.0631940639470731,-0.0611043228017734,-1,-1,-1,-0.0831306922404972,-0.0923001249218429,-0.096754230038609,-1,-0.0855431391831328,-0.0065507665276527,-0.0028063803911209,0.0007673650979995,-0.0119111388921737,-0.0048756226897239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,True,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
e86d2d8665685c70,2,3,11,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
e9c39cd0c047561f,2,3,29,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0612f5d26b32561d,2,3,15,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
07003d3990e35817,2,3,2,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0938c742dd0159e8,2,3,4,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
097a309009705384,2,3,9,1,3,0.0004824268192052,3,3,3,3,3,0.104259428104732,0.1005902304348094,0.1040594381269087,0.1163206798372469,0.1127569822393391,3,3,3,0.2433021818319549,0.1007016364990017,0.1005902304348094,3,0.0764281947874111,0.0264805406332016,0.0011118948459625,-0.0173421651124954,0.005134031176567,-0.0041358023881912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,True,True,True,True,True,True,False,False,False,False,False,False,positive_le_0p001,True,True,True,True,False,False,False,False,False,False,False,False,False,False
12db610090455243,2,3,15,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1b2ded48330b5b03,2,3,17,1,5,0.0020229374388232,5,5,5,5,5,0.0882377575216847,0.3102034444460325,0.4787064155697215,0.4512564677214639,0.6133965931889664,5,5,5,0.3030555171289743,0.3108941763558118,0.3102034444460325,5,0.3399322104948893,0.0409118235111236,0.033452570438385,0.0215088725090026,0.0514226853847503,0.0307695269584655,0.3327695727348327,0.0,0.0886018276214599,0.2441677451133728,0.0,0.0,0.0,positive_0.001_to_0.01,True,True,True,True,True,False,False,False,False,False,False,False,positive_0p001_to_0p01,True,True,True,True,False,False,False,False,False,False,False,False,False,False
2322ed0c8d8e5d5f,2,3,12,1,25,0.0026175350087694,25,25,25,25,25,0.1320337055155714,0.3519411692725867,0.2641112720124143,0.2385016047830543,0.163334849054189,25,25,25,0.1309930798855954,0.3542433430113502,0.3519411692725867,25,0.020226328201614,-0.0001981854438781,-0.0609214305877685,0.0561675280332565,0.0561675280332565,-0.0649400949478149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_0.001_to_0.01,True,True,True,True,True,True,False,False,False,False,False,False,positive_0p001_to_0p01,True,True,True,True,False,False,False,False,False,False,False,False,False,False
253b0edab17c5d6d,2,3,17,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
326079b8c9395f39,2,3,1,0,23,-0.0004300676556301,-1,23,23,23,23,-0.0536511819548059,0.1014179475915283,0.1175074422249275,0.1726614940896458,0.2005504354625919,23,23,23,0.183548100328224,0.0097182949701279,0.1014179475915283,23,0.2092448560665823,0.0451743602752685,0.0451743602752685,0.0451743602752685,0.0451743602752685,0.0451743602752685,0.123986005783081,0.0,0.0754140019416809,0.0485720038414001,0.0,0.0,0.0,mild_harm,False,True,True,True,True,False,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
460cfd36104e5450,2,3,16,1,6,-0.0017542777046561,-1,6,6,-1,-1,-0.0738945599929244,0.0039424534810413,0.0109051763044827,-0.0883268871971215,-0.0930906284625178,6,-1,6,0.0335876103354131,-0.0031390730522183,0.0039424534810413,6,0.0356443330254619,0.0204698741436004,0.0204698741436004,0.017164796590805,0.0204698741436004,0.0204698741436004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,True,False,True,True,True,False,True,True,False,False,False,mild_harm,True,True,False,False,False,False,False,True,False,True,False,False,False,False
5b06ed05f63a5554,2,3,14,1,3,0.0001472774073248,3,3,3,3,3,0.0983902652419488,0.0262272772646656,0.0874897469227852,0.0478328375731351,0.083896777697417,3,3,3,0.0234327998100288,0.0537134178195713,0.0262272772646656,3,0.0160108560750245,-0.0142755806446075,-0.0142755806446075,-0.0140327215194702,-0.0142755806446075,-0.0142755806446075,0.0012819170951843,0.0,0.0,0.0012819170951843,0.0,0.0,0.0,positive_le_0.001,True,True,True,True,True,False,False,False,False,False,False,False,positive_le_0p001,True,True,True,True,False,False,False,False,False,False,False,False,False,False
5da895ba0a415a80,2,3,16,1,6,-0.002026025418937,-1,-1,-1,-1,-1,-0.0888580352782753,-0.0262689949478638,-0.0206692799217078,-0.1006707756164218,-0.1050432334703245,-1,-1,-1,-0.0030069434673787,-0.0316816630064081,-0.0262689949478638,-1,-0.043225153441745,0.0163502544164657,0.0163502544164657,-0.0007474571466445,0.0163502544164657,0.0163502544164657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5e16781ce6685597,2,3,12,1,9,0.9893989870341496,-1,-1,-1,-1,-1,-0.0862371295334475,-0.0747714874083002,-0.0750268054796571,-0.0996459775773384,-0.0992932864841476,-1,-1,-1,-0.246860515912463,-0.0746315501573405,-0.0747714874083002,-1,-0.0810602224076346,-0.0305905491113662,-0.0037832260131835,0.0095963925123214,-0.0014016479253768,0.0036244988441467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,material_positive_gt_0.2,False,False,False,False,False,True,False,False,False,False,False,False,material_positive_gt_0p2,False,False,False,False,False,False,False,False,False,False,True,True,True,True
5f9c0089a0a355fe,2,3,1,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
628e147a02bf5128,2,3,15,1,2,0.0001771564187642,-1,-1,-1,-1,-1,-0.0807706527913229,-0.1463828783285371,-0.2325048088535187,-0.1535169635709167,-0.1381607991624405,-1,-1,-1,-0.4066842209549178,-0.0313546490854797,-0.1463828783285371,-1,-0.4151766650075392,-0.0620698928833007,-0.0620698928833007,-0.060357317328453,-0.0545629262924194,-0.0620698928833007,0.0057074427604675,0.0,0.0,0.0057074427604675,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,False,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
767b810b38de5665,2,3,10,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1fd9a12a263556d8,3,4,4,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
399cc87ac7c55646,3,4,16,1,22,0.0005082323875802,-1,22,22,-1,-1,-0.0034861667416903,0.046059444140059,0.0758575379070027,-0.047897682555533,-0.0669890301078734,22,22,22,0.0693561805018493,0.0444303745941778,0.046059444140059,22,0.0749911950978411,0.0122223645448684,0.0122223645448684,0.0122223645448684,0.0122223645448684,0.0122223645448684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,False,True,True,True,True,True,False,False,False,False,False,False,positive_le_0p001,True,True,False,False,False,False,False,True,False,True,False,False,False,False
41fdae5fd40d5324,3,4,19,1,22,-4.641914139513759e-05,-1,-1,-1,22,-1,-0.0089616663607526,-0.0551424354320035,-0.047747110220253,0.0049383217682165,-0.0007283651432335,-1,-1,-1,-0.0679297868211833,-0.0471874907843287,-0.0551424354320035,-1,-0.0724915424548809,-0.009894385933876,-0.009894385933876,-0.009894385933876,-0.009894385933876,-0.009894385933876,0.0520236678421497,0.0,0.0029026865959167,-0.0491209812462329,0.0,0.0,0.0,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,mild_harm,False,False,True,False,False,False,True,False,False,False,False,False,False,False
46eb37ed09fc5718,3,4,22,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
538f3eb865185615,3,4,26,0,19,-9.282299746971034e-05,-1,-1,-1,-1,-1,-0.0093747523384423,-0.171307775980432,-0.1717354513482963,-0.0293988911587637,-0.0455202498590108,-1,-1,-1,-0.2506204585624039,-0.134373461867974,-0.171307775980432,-1,-0.1033370428531065,-0.0404790937900543,-0.0404790937900543,0.010112315416336,-0.0360817909240722,-0.0404790937900543,0.0069160461425781,0.0,0.0003801584243774,0.0065358877182006,0.0,0.0,0.0,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
667054412512521b,3,4,11,0,9,-0.0001064360320568,-1,-1,-1,-1,-1,-0.0259047735466569,-0.0330504795776302,-0.1390464018270482,-0.0156000512484653,-0.0794828591159573,9,-1,-1,0.1139336054068053,-0.0386794079942925,-0.0330504795776302,9,0.1602513935076235,0.0234637558460235,0.0229907929897308,0.0348149836063385,0.0295175313949584,0.0222070217132568,0.0182366371154785,0.0,0.0,0.0182366371154785,0.0,0.0,0.0,mild_harm,False,True,False,False,True,False,False,True,False,False,False,True,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86f569f804fb5848,3,4,8,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98dbc922be205d29,3,4,16,1,26,0.0002245069518684,26,26,26,-1,-1,0.1049497958139814,0.2029565316746225,0.2377773372290794,-0.0122792341557275,-0.0324747679744949,26,26,26,0.2386417561214064,0.1963720569470219,0.2029565316746225,26,0.2489839590460279,0.0224324315786361,0.0224324315786361,0.0224324315786361,0.0224324315786361,0.0224324315786361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,True,True,True,True,True,True,False,False,False,False,False,False,positive_le_0p001,True,True,False,False,False,False,False,True,False,True,False,False,False,False
