scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,dense_selected_action,zdelta_selected_action,dnl_selected_action,epv_raw_selected_action,epv_main_selected_action,dense_value,zdelta_value,dnl_value,epv_raw_value,epv_main_value,rsmr_proposal,rsmr_y,zdelta_accepts_rsmr_winner,zdelta_deletes_rsmr_winner,dnl_accepts_rsmr_winner,dnl_deletes_rsmr_winner,epv_raw_accepts_rsmr_winner,epv_raw_deletes_rsmr_winner,epv_main_accepts_rsmr_winner,epv_main_deletes_rsmr_winner,rsmr_outcome_class
ac264ca2d43c52a7,4,0,25,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
d7018055ca4b5f66,4,0,17,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
ddcdcbbd930d5cd4,4,0,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
e7e3b8bf23835b2a,4,0,3,1,16,0.0603552881913881,6.682571023874928e-06,-1,-1,-1,-1,16,-0.024175755054516,-0.0346822469896116,-0.0370189524939846,-0.0470569460699221,0.0254147543257634,1,6.682571023874928e-06,0,1,0,1,0,1,1,0,near_zero_positive_le_0p01
eae558be27b1587b,4,0,6,1,7,0.0562958634237197,-0.2252352770328521,7,-1,7,-1,7,0.00038703219674,-0.0003116203835863,0.0066331539311876,-0.0291826989504791,0.0432890014452064,1,-0.2252352770328521,0,1,1,0,0,1,1,0,mild_harm
ffb77fcdc4bd5e37,4,0,13,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
07f8bf05fc975975,4,0,1,0,1,0.0848350194252524,-7.274440014737316e-05,-1,-1,1,-1,1,-0.0407639763487699,-0.0498812542110962,0.0630515773317945,-0.0633665919329207,0.0091051084627649,1,-7.274440014737316e-05,0,1,1,0,0,1,1,0,mild_harm
0fdd878a393d502e,4,0,2,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
2b32a9f406845f75,4,0,12,0,2,0.0034219581389365,-3.806486467696913,2,2,2,2,2,0.090896734826775,0.0832724630798627,0.0285726914417493,0.1001822811981678,0.1726539815938534,1,-3.806486467696913,1,0,1,0,1,0,1,0,catastrophe
2c9450a5449e52fa,4,0,9,1,6,0.0352407520243091,-0.0005310452297329,6,6,6,6,6,0.0819377718069973,0.0739946108956073,0.0187754816169607,0.0639779883430934,0.1364496887387791,1,-0.0005310452297329,1,0,1,0,1,0,1,0,mild_harm
447b5889e4005e16,4,0,5,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
5465043a8ae85d79,4,0,2,1,9,0.2690886366362399,0.9894966626687548,-1,-1,-1,9,9,-0.0588954353074498,-0.0695271214575455,-0.0213852243074015,0.0198726081246891,0.0923443085203748,1,0.9894966626687548,0,1,0,1,1,0,1,0,material_positive_gt_0p2
613662b53d9a5ae7,4,0,12,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
66da55b392b45a5d,4,0,21,1,17,0.1806756273563497,0.0001668158262966,17,17,17,17,17,0.1235992674374991,0.1224623029079363,0.0229756483696251,0.1586959405910918,0.2311676409867774,1,0.0001668158262966,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01
78823d4302645d60,4,0,12,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
7a1756cf8f7a566e,4,0,13,1,2,0.3735332769637671,-0.002361465603113,2,2,2,2,2,0.3118281848659253,0.314751176634554,0.1520737785824322,0.2261944716220862,0.2986661720177718,1,-0.002361465603113,1,0,1,0,1,0,1,0,mild_harm
7c8389cb32f25aed,4,0,10,1,1,0.2603238397963863,1.7302572846444375,-1,-1,-1,1,1,-0.0437621792342491,-0.0539978060656759,-0.005607804117768,0.0146886947492281,0.0871603951449138,1,1.7302572846444375,0,1,0,1,1,0,1,0,material_positive_gt_0p2
80bebabe4c6f5627,4,0,14,1,9,0.1118967726713505,-0.0004784055048858,-1,-1,-1,-1,9,-0.1048227280729301,-0.1146551293136826,-0.1162812949049636,-0.0250198208227508,0.0474518795729347,1,-0.0004784055048858,0,1,0,1,0,1,1,0,mild_harm
b16054ccc4bd54f9,4,0,11,1,1,0.245862366966942,1.8926528397743596,-1,-1,-1,1,1,-0.0456007185973336,-0.0557610398928082,-0.0090301364772913,0.0132563954874017,0.0857280958830873,1,1.8926528397743596,0,1,0,1,1,0,1,0,material_positive_gt_0p2
b3734dd3dc905040,4,0,16,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
b3c270be7e145adc,4,0,10,1,14,2.874996171380168,-1.2199467135749755,14,14,14,14,14,2.201219381863515,2.149464857090321,1.0261407415663912,1.7162106206290273,1.788682321024713,1,-1.2199467135749755,1,0,1,0,1,0,1,0,catastrophe
b76a132378175658,4,0,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
c49669e6594c55d7,4,0,24,1,24,0.1745995715304889,-4.205154404068878e-05,-1,-1,24,24,24,-0.010842014896883,-0.0206626252306698,0.0142558768457398,0.0077780466626008,0.0802497470582865,1,-4.205154404068878e-05,0,1,1,0,1,0,1,0,mild_harm
d72a6e0e28a159a2,4,0,7,0,5,0.0511620147923316,-0.0113237933923491,5,5,5,5,5,0.4889578183875116,0.4771183846836155,0.0204209741073261,0.068480885760418,0.1409525861561036,1,-0.0113237933923491,1,0,1,0,1,0,1,0,mild_harm
da13a4ab1eaf5a07,4,0,17,1,10,0.1802335349999149,4.382104147193644e-05,-1,-1,10,-1,10,-0.0847685400662855,-0.1005492761415968,0.0427335069192915,-0.0530292424647146,0.0194424579309709,1,4.382104147193644e-05,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01
dd2f426104cb5f43,4,0,6,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
ea01c4873e9b5cf8,4,0,17,1,9,0.1771561115427936,-0.0001069160800426,-1,-1,9,9,9,-0.0517856173744151,-0.0648664302992948,0.0699054161170905,0.0532959653163957,0.1257676657120813,1,-0.0001069160800426,0,1,1,0,1,0,1,0,mild_harm
ea47b3db126a588e,4,0,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
023f35fd45755497,4,0,11,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
07704203d30b5747,4,0,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
2daba893c5535189,4,0,4,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
2f19f98982615f60,4,0,11,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
36ba502aa1eb5ecd,4,0,14,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
43557bbc55b85aa6,4,0,6,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
47cdc9127a1e55a7,4,0,11,1,9,0.0667910640570561,-0.0004928609021008,-1,-1,-1,-1,9,-0.1748622937729275,-0.1853617235657827,-0.1224554237503316,-0.0672898672657068,0.0051818331299788,1,-0.0004928609021008,0,1,0,1,0,1,1,0,mild_harm
49677b3a648b58be,4,0,28,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
4a1db4bffda6552f,4,0,16,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
671ff8b7146358da,4,0,10,1,20,0.3289768692500041,2.019998709635657,20,20,20,20,20,0.0568295727199901,0.0549350707663277,0.1887807591400298,0.0502460118668141,0.1227177122624997,1,2.019998709635657,1,0,1,0,1,0,1,0,material_positive_gt_0p2
696a489252f453fb,4,0,3,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
69f3980cf2db525c,4,0,16,1,2,0.1138571835349765,-0.0001963694116682,-1,-1,-1,-1,2,-0.0780665342754058,-0.0871740371925276,-0.0148046678115097,-0.0342251640664511,0.0382465363292345,1,-0.0001963694116682,0,1,0,1,0,1,1,0,mild_harm
6c6d30fe3b6e59f0,4,0,23,1,9,0.0872614959794125,1.0326532647209063e-05,9,-1,-1,9,9,0.0038421966163505,-0.0056905550539156,-0.05762317310863,0.065654337149663,0.1381260375453486,1,1.0326532647209063e-05,0,1,0,1,1,0,1,0,near_zero_positive_le_0p01
7449973a63d255af,4,0,9,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
84130118c5ec5189,4,0,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
986bd829651151e2,4,0,27,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
c1dbec763983596c,4,0,17,0,6,0.0443173906885192,-0.0004926864345327,-1,-1,-1,-1,6,-0.0129196970162158,-0.0218583914188572,-0.0443387191612945,-0.004912445351353,0.0675592550443325,1,-0.0004926864345327,0,1,0,1,0,1,1,0,mild_harm
c70954fab4a650c7,4,0,5,0,13,3.516119810400146,-1.233023564266786,13,13,13,13,13,2.5851866495581923,2.537112093043125,1.5535404559206196,1.7207918832778353,1.793263583673521,1,-1.233023564266786,1,0,1,0,1,0,1,0,catastrophe
d8d6c32be32650ad,4,0,7,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
deeae175505b5728,4,0,9,1,23,0.8651766032890484,0.0006355421473274,23,23,-1,23,23,0.6556884071331995,0.6583399648128471,-0.1459969223704202,0.3724846878190485,0.4449563882147341,1,0.0006355421473274,1,0,0,1,1,0,1,0,near_zero_positive_le_0p01
e380b20d49215557,4,0,13,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
e4499494731e5026,4,0,9,1,26,0.2215318270182057,0.0005548425547778,26,26,26,26,26,0.7313836667262402,0.7562386975586289,0.497456070015211,0.4918546403764584,0.564326340772144,1,0.0005548425547778,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01
ed710413165b5ca4,4,0,10,0,1,0.1204755507993103,-0.0001985852306709,-1,-1,-1,-1,1,-0.1146794504370563,-0.1236788121715,-0.0736137840387152,-0.0358837480879648,0.0365879523077208,1,-0.0001985852306709,0,1,0,1,0,1,1,0,mild_harm
f9922d29f7ca5693,4,0,9,1,21,0.1177966351516257,-8.826512694358815e-05,-1,-1,21,-1,21,-0.0220352413100278,-0.0318193228001001,0.0708962562598267,-0.0186893868422694,0.0537823135534161,1,-8.826512694358815e-05,0,1,1,0,0,1,1,0,mild_harm
fbe3cf848a4c5391,4,0,1,0,2,0.1078436452474513,-0.0046172204494472,2,-1,-1,2,2,0.0007561199128068,-0.0086413807007638,-0.0422929660410422,0.0157209284420753,0.0881926288377609,1,-0.0046172204494472,0,1,0,1,1,0,1,0,mild_harm
fdf3abf3cf375c35,4,0,5,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
00f4aedf9b3c5f65,4,0,16,1,21,0.0490956043257411,3.5336512327194085e-05,-1,-1,-1,-1,21,-0.0259936672190096,-0.036358636493392,-0.016769277776512,-0.0439434529487677,0.0285282474469178,1,3.5336512327194085e-05,0,1,0,1,0,1,1,0,near_zero_positive_le_0p01
3584e6b997845f86,4,0,27,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
3d56147a52d550b3,4,0,17,1,3,0.166780640517493,0.0001904807411134,-1,-1,3,-1,3,-0.0046824300865426,-0.0218742513424736,0.0607438856847433,-0.0461811572662831,0.0262905431294024,1,0.0001904807411134,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01
4132da23bf54566f,4,0,17,1,1,0.0398373439906395,0.0012187561772414,-1,-1,-1,-1,1,-0.030328423376472,-0.0401343933596356,-0.0855046664826696,-0.0130440890352023,0.0594276113604833,1,0.0012187561772414,0,1,0,1,0,1,1,0,near_zero_positive_le_0p01
44ae005ad8b25d52,4,0,10,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
48ee2a6b3a4b54cc,4,0,8,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
49f109b9cca4567a,4,0,8,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
4ac48ad526735073,4,0,15,1,1,0.1935467795769919,0.0003725693814456,-1,-1,-1,-1,1,-0.0944365860413526,-0.1053529239712593,-0.0657740135616161,-0.0238547842693529,0.0486169161263327,1,0.0003725693814456,0,1,0,1,0,1,1,0,near_zero_positive_le_0p01
5214a5118acc5d75,4,0,15,1,6,0.0770547692832109,-0.001846320647036,6,6,-1,6,6,0.0171631623348896,0.007918266877424,-0.0439065544602032,0.0131148408944927,0.0855865412901784,1,-0.001846320647036,1,0,0,1,1,0,1,0,mild_harm
55a7c26fd2d35b8e,4,0,16,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
5693aed0af7e548c,4,0,5,0,17,0.0663365633702129,-2.020414070067741,17,17,-1,17,17,0.1480147182263578,0.1412785081169247,-0.0856101147653251,0.0838948159741019,0.1563665163697875,1,-2.020414070067741,1,0,0,1,1,0,1,0,catastrophe
7418da8c04e85efb,4,0,7,1,1,0.2122064190269177,4.00804797271723,-1,-1,-1,-1,1,-0.0686218840253227,-0.0789944775528068,-0.0224460121810319,-0.01021771472588,0.0622539856698055,1,4.00804797271723,0,1,0,1,0,1,1,0,material_positive_gt_0p2
